X Position,Y Position,Deviation from GR,Deviation from DGQG,P-Value,Confidence Level,New Physics Evidence,Systematic Error Likelihood
2.686274509803922,-5.0,-3.041030268783781e-09,-3.048014339184337e-09,0.4855783854625283,0.5144216145374717,False,False
2.7254901960784315,-5.0,-2.7175061115768568e-09,-2.724620669825869e-09,0.48557838547599574,0.5144216145240043,False,False
2.764705882352941,-5.0,-2.424544315092676e-09,-2.431418754022881e-09,0.485578385488191,0.514421614511809,False,False
2.803921568627451,-5.0,-2.1597334807546982e-09,-2.1660861400426247e-09,0.4855783854992144,0.5144216145007856,False,False
2.8431372549019605,-5.0,-1.9207956872397304e-09,-1.9264303767900826e-09,0.48557838550916077,0.5144216144908392,False,False
2.88235294117647,-5.0,-1.705586441482451e-09,-1.7103850503819802e-09,0.4855783855181194,0.5144216144818806,False,False
2.9215686274509807,-5.0,-1.5120925552538655e-09,-1.5160049208483498e-09,0.48557838552617405,0.514421614473826,False,False
2.9607843137254903,-5.0,-1.338429310631583e-09,-1.3414614610344716e-09,0.48557838553340316,0.5144216144665968,False,False
3.0,-5.0,-1.182839165821882e-09,-1.185040931039475e-09,0.48557838553988,0.51442161446012,False,False
3.0392156862745097,-5.0,-1.0436846247266084e-09,-1.0451374538210978e-09,0.48557838554567256,0.5144216144543274,False,False
3.0784313725490193,-5.0,-9.194481627853728e-10,-9.202538043783261e-10,0.4855783855508442,0.5144216144491558,False,False
3.117647058823529,-5.0,-8.087223606068123e-10,-8.089928775877345e-10,0.4855783855554535,0.5144216144445465,False,False
3.1568627450980387,-5.0,-7.102103055312147e-10,-7.10059715812387e-10,0.48557838555955424,0.5144216144404458,False,False
3.1960784313725483,-5.0,-6.227161534623089e-10,-6.222538277231548e-10,0.48557838556319644,0.5144216144368036,False,False
3.235294117647058,-5.0,-5.451411537825344e-10,-5.444669657174267e-10,0.48557838556642563,0.5144216144335744,False,False
3.2745098039215677,-5.0,-4.764802474435783e-10,-4.756813660598347e-10,0.4855783855692839,0.5144216144307161,False,False
3.313725490196079,-5.0,-4.158120706582356e-10,-4.149612086345128e-10,0.4855783855718093,0.5144216144281907,False,False
3.3529411764705888,-5.0,-3.6229903554454724e-10,-3.614539210402694e-10,0.4855783855740369,0.5144216144259631,False,False
3.3921568627450984,-5.0,-3.151774806909548e-10,-3.14381298960548e-10,0.4855783855759984,0.5144216144240016,False,False
3.431372549019608,-5.0,-2.7375409084354455e-10,-2.7303664208552136e-10,0.4855783855777228,0.5144216144222772,False,False
3.4705882352941178,-5.0,-2.3740299029226184e-10,-2.367823263791571e-10,0.48557838557923605,0.514421614420764,False,False
3.5098039215686274,-5.0,-2.0555569363984196e-10,-2.0504002377795677e-10,0.48557838558056177,0.5144216144194382,False,False
3.549019607843137,-5.0,-1.77702751337341e-10,-1.7729244075388947e-10,0.4855783855817212,0.5144216144182788,False,False
3.5882352941176467,-5.0,-1.5338342030464305e-10,-1.530729428763593e-10,0.4855783855827335,0.5144216144172665,False,False
3.6274509803921564,-5.0,-1.3218535383318818e-10,-1.3196509606659918e-10,0.485578385583616,0.514421614416384,False,False
3.666666666666666,-5.0,-1.1373880435334493e-10,-1.1359665202800594e-10,0.4855783855843838,0.5144216144156162,False,False
3.7058823529411757,-5.0,-9.771327529148909e-11,-9.763594387099912e-11,0.48557838558505095,0.514421614414949,False,False
3.7450980392156854,-5.0,-8.381516139555714e-11,-8.378925614825545e-11,0.4855783855856295,0.5144216144143705,False,False
